latitude;;longitude;elevation;utc_offset_seconds;timezone;timezone_abbreviation;;
-7.768014;;110.39183;110;25200;Asia/Bangkok;7;;
;;;;;;;;
time;;temperature_2m (°C);relative_humidity_2m (%);rain (mm);shortwave_radiation_instant (W/m²);sunshine_duration (s);;
08/04/2020;00:00;23.9;94;0;0;0;;
08/04/2020;01:00;23.7;93;0;0;0;;
08/04/2020;02:00;23;96;0;0;0;;
08/04/2020;03:00;23;97;0;0;0;;
08/04/2020;04:00;23.2;96;0;0;0;;
08/04/2020;05:00;23.9;93;0;0;0;;
08/04/2020;06:00;23.9;92;0;7.7;0;;
08/04/2020;07:00;24.5;92;0;192;3520.48;;
08/04/2020;08:00;25.6;89;0;316.6;3600;;
08/04/2020;09:00;26.7;84;0;450.8;3600;;
08/04/2020;10:00;28;78;0;634.8;3600;;
08/04/2020;11:00;29.1;72;0.1;730.7;3600;;
08/04/2020;12:00;29.2;72;0.1;649.1;3600;;
08/04/2020;13:00;28.1;80;1;604;3600;;
08/04/2020;14:00;27.3;87;1.4;422.7;3600;;
08/04/2020;15:00;27.8;88;0.1;319;2111.13;;
08/04/2020;16:00;27.1;90;2;150.9;0;;
08/04/2020;17:00;26.2;91;1.2;60.4;1004.98;;
08/04/2020;18:00;25.6;93;0.2;0;0;;
08/04/2020;19:00;26.5;88;0.4;0;0;;
08/04/2020;20:00;25.1;95;0;0;0;;
08/04/2020;21:00;25.1;94;0;0;0;;
08/04/2020;22:00;24.8;94;0;0;0;;
08/04/2020;23:00;24.7;92;0;0;0;;
09/04/2020;00:00;24.1;93;0;0;0;;
09/04/2020;01:00;24.1;91;0;0;0;;
09/04/2020;02:00;23.3;94;1.9;0;0;;
09/04/2020;03:00;23.4;94;1;0;0;;
09/04/2020;04:00;23.4;96;0;0;0;;
09/04/2020;05:00;23.3;94;0;0;0;;
09/04/2020;06:00;23.4;93;0;7.6;0;;
09/04/2020;07:00;24.8;92;0;173.9;3523.63;;
09/04/2020;08:00;27;84;0;433.4;3600;;
09/04/2020;09:00;28.5;78;0;647;3600;;
09/04/2020;10:00;29.7;74;0;822.5;3600;;
09/04/2020;11:00;30.8;69;0;918.1;3600;;
09/04/2020;12:00;31.3;70;0;937;3600;;
09/04/2020;13:00;31.6;72;0;880.7;3600;;
09/04/2020;14:00;28.8;78;4.3;522.4;3600;;
09/04/2020;15:00;29;79;0.1;334.5;3600;;
09/04/2020;16:00;29.3;79;0.1;292.1;3600;;
09/04/2020;17:00;28.5;82;0.4;88.7;3600;;
09/04/2020;18:00;26.6;91;0.2;0;104.7;;
09/04/2020;19:00;26.1;91;0;0;0;;
09/04/2020;20:00;26;91;0;0;0;;
09/04/2020;21:00;25.4;94;0;0;0;;
09/04/2020;22:00;25.4;93;0;0;0;;
09/04/2020;23:00;25.1;91;0;0;0;;
10/04/2020;00:00;24.7;90;0;0;0;;
10/04/2020;01:00;24.7;88;0;0;0;;
10/04/2020;02:00;24.2;90;0;0;0;;
10/04/2020;03:00;24.1;93;0;0;0;;
10/04/2020;04:00;23.9;94;0;0;0;;
10/04/2020;05:00;23.6;94;0;0;0;;
10/04/2020;06:00;23.2;93;0;10.2;0;;
10/04/2020;07:00;25.9;84;0;216.4;3526.64;;
10/04/2020;08:00;27.9;77;0;459.7;3600;;
10/04/2020;09:00;29.2;73;0;678.8;3600;;
10/04/2020;10:00;30.4;67;0.2;844;3600;;
10/04/2020;11:00;30.8;66;0.3;841.3;3600;;
10/04/2020;12:00;31.2;67;0.2;814.9;3600;;
10/04/2020;13:00;31;69;0;754.2;3600;;
10/04/2020;14:00;28.8;81;2.2;322.6;3600;;
10/04/2020;15:00;27.9;82;4;363.9;3600;;
10/04/2020;16:00;27.6;87;0.3;216.9;3600;;
10/04/2020;17:00;27;89;0.5;54.7;831.72;;
10/04/2020;18:00;25.7;94;0.6;0;189.91;;
10/04/2020;19:00;26;91;0.5;0;0;;
10/04/2020;20:00;25.3;94;0.6;0;0;;
10/04/2020;21:00;25;93;0.8;0;0;;
10/04/2020;22:00;24.8;93;0.6;0;0;;
10/04/2020;23:00;24.5;95;0.3;0;0;;
11/04/2020;00:00;24.5;96;0.2;0;0;;
11/04/2020;01:00;24.1;96;0.5;0;0;;
11/04/2020;02:00;24.1;96;0.5;0;0;;
11/04/2020;03:00;24;96;0.5;0;0;;
11/04/2020;04:00;23.8;96;0.4;0;0;;
11/04/2020;05:00;23.6;95;0.3;0;0;;
11/04/2020;06:00;23.8;94;0.1;7.6;0;;
11/04/2020;07:00;25.4;91;0.1;149.1;3529.49;;
11/04/2020;08:00;26.6;87;0;340.3;3600;;
11/04/2020;09:00;27.6;83;0.4;539.6;3600;;
11/04/2020;10:00;28.4;82;0.1;675.6;3600;;
11/04/2020;11:00;28.9;82;0.1;684.8;3600;;
11/04/2020;12:00;29.2;82;0.1;694.8;3600;;
11/04/2020;13:00;29.4;81;0;686.5;3600;;
11/04/2020;14:00;29.2;82;0.1;570.1;3600;;
11/04/2020;15:00;27.2;84;0.8;309.8;3600;;
11/04/2020;16:00;27.9;82;0.3;248.6;3600;;
11/04/2020;17:00;26.2;86;0.6;75.1;3600;;
11/04/2020;18:00;25.5;92;0.3;0;0;;
11/04/2020;19:00;25.5;93;0.5;0;0;;
11/04/2020;20:00;25.2;96;0.6;0;0;;
11/04/2020;21:00;25;96;0.9;0;0;;
11/04/2020;22:00;24.8;97;1;0;0;;
11/04/2020;23:00;24.7;97;0.4;0;0;;
12/04/2020;00:00;24.5;96;0.1;0;0;;
12/04/2020;01:00;24;98;0;0;0;;
12/04/2020;02:00;23.8;98;0;0;0;;
12/04/2020;03:00;23.5;98;0.1;0;0;;
12/04/2020;04:00;23.5;98;0.1;0;0;;
12/04/2020;05:00;23.5;98;0.1;0;0;;
12/04/2020;06:00;23.7;97;0.2;5.1;0;;
12/04/2020;07:00;24.6;94;0.6;60.6;0;;
12/04/2020;08:00;26.1;86;0.1;339;3600;;
12/04/2020;09:00;27.3;80;0.3;476.8;3600;;
12/04/2020;10:00;28.4;74;0.2;662.5;3600;;
12/04/2020;11:00;29.1;70;0.1;723;3600;;
12/04/2020;12:00;29.6;69;0.1;761.6;3600;;
12/04/2020;13:00;30;67;0;780.8;3600;;
12/04/2020;14:00;28.9;75;0;581;3600;;
12/04/2020;15:00;28.8;76;0.1;418.3;3600;;
12/04/2020;16:00;28.1;75;0.3;219.5;3600;;
12/04/2020;17:00;28;77;0.2;90.8;3600;;
12/04/2020;18:00;26.1;88;0.1;0;272.16;;
12/04/2020;19:00;27.2;82;0;0;0;;
12/04/2020;20:00;26.9;83;0;0;0;;
12/04/2020;21:00;26.8;83;0;0;0;;
12/04/2020;22:00;25.8;87;0;0;0;;
12/04/2020;23:00;23.9;93;0;0;0;;
13/04/2020;00:00;23.6;93;0;0;0;;
13/04/2020;01:00;23.3;94;0;0;0;;
13/04/2020;02:00;23;94;0;0;0;;
13/04/2020;03:00;22.4;94;0;0;0;;
13/04/2020;04:00;22;94;0;0;0;;
13/04/2020;05:00;22.1;92;0;0;0;;
13/04/2020;06:00;22.1;94;0;10.2;0;;
13/04/2020;07:00;25.3;82;0;216;3534.56;;
13/04/2020;08:00;27.1;76;0;448.1;3600;;
13/04/2020;09:00;28.3;72;0;668.3;3600;;
13/04/2020;10:00;29.2;67;0;821.1;3600;;
13/04/2020;11:00;29.9;64;0;906.3;3600;;
13/04/2020;12:00;30.5;61;0;906.4;3600;;
13/04/2020;13:00;30.4;62;0;773.9;3600;;
13/04/2020;14:00;30;65;0.1;623.3;3600;;
13/04/2020;15:00;29.4;68;0;461.6;3600;;
13/04/2020;16:00;28.7;72;0.1;289.9;3600;;
13/04/2020;17:00;27.5;79;0;97.7;3600;;
13/04/2020;18:00;25.6;88;0;0;194.73;;
13/04/2020;19:00;25.9;85;0;0;0;;
13/04/2020;20:00;25.4;89;0;0;0;;
13/04/2020;21:00;25;90;0;0;0;;
13/04/2020;22:00;24.9;89;0;0;0;;
13/04/2020;23:00;24.2;92;0;0;0;;
14/04/2020;00:00;23.6;93;0;0;0;;
14/04/2020;01:00;23.7;91;0;0;0;;
14/04/2020;02:00;23.8;89;0;0;0;;
14/04/2020;03:00;23.2;91;0;0;0;;
14/04/2020;04:00;23.4;89;0;0;0;;
14/04/2020;05:00;22.3;92;0;0;0;;
14/04/2020;06:00;22.4;92;0;10.2;0;;
14/04/2020;07:00;25.2;83;0;217.5;3536.7;;
14/04/2020;08:00;26.7;79;0;455.5;3600;;
14/04/2020;09:00;28;74;0;679.6;3600;;
14/04/2020;10:00;29.1;69;0;840.4;3600;;
14/04/2020;11:00;29.8;65;0.1;885.4;3600;;
14/04/2020;12:00;29.9;66;0.1;778.4;3600;;
14/04/2020;13:00;30.1;66;0;804.6;3600;;
14/04/2020;14:00;29.5;71;0.1;638.8;3600;;
14/04/2020;15:00;29.4;74;0.1;500.4;3600;;
14/04/2020;16:00;28.5;77;0.1;177.8;3600;;
14/04/2020;17:00;26.8;86;1.1;80;3600;;
14/04/2020;18:00;25.8;90;0.4;0;0;;
14/04/2020;19:00;25.6;89;0.1;0;0;;
14/04/2020;20:00;25.6;87;0;0;0;;
14/04/2020;21:00;25;90;0;0;0;;
14/04/2020;22:00;24.6;92;0;0;0;;
14/04/2020;23:00;24.5;92;0;0;0;;
15/04/2020;00:00;24.2;93;0;0;0;;
15/04/2020;01:00;23.8;94;0;0;0;;
15/04/2020;02:00;23.8;93;0;0;0;;
15/04/2020;03:00;23.9;92;0;0;0;;
15/04/2020;04:00;23.2;97;0;0;0;;
15/04/2020;05:00;22.9;98;0;0;0;;
15/04/2020;06:00;23.1;98;0;7.6;0;;
15/04/2020;07:00;25.8;84;0;173.3;3538.53;;
15/04/2020;08:00;27.1;79;0;368.9;3600;;
15/04/2020;09:00;28.2;76;0;589.5;3600;;
15/04/2020;10:00;29.2;74;0;761.5;3600;;
15/04/2020;11:00;29.6;76;0.1;809.7;3600;;
15/04/2020;12:00;29.4;76;0.3;641.4;3600;;
15/04/2020;13:00;29;76;0.7;581.9;3600;;
15/04/2020;14:00;27.7;82;1.3;347;2789.78;;
15/04/2020;15:00;27.8;81;0.3;313.5;3600;;
15/04/2020;16:00;27.6;83;0;232.6;3600;;
15/04/2020;17:00;27.3;84;0;90.1;3600;;
15/04/2020;18:00;25.7;94;0;0;0;;
15/04/2020;19:00;25.9;90;0.4;0;0;;
15/04/2020;20:00;26.1;90;0;0;0;;
15/04/2020;21:00;25.7;93;0;0;0;;
15/04/2020;22:00;24.9;96;0;0;0;;
15/04/2020;23:00;24.4;97;0;0;0;;
16/04/2020;00:00;24.4;96;0;0;0;;
16/04/2020;01:00;24.3;95;0;0;0;;
16/04/2020;02:00;24.9;92;0;0;0;;
16/04/2020;03:00;24.5;93;0;0;0;;
16/04/2020;04:00;23.8;95;0;0;0;;
16/04/2020;05:00;23.2;97;0;0;0;;
16/04/2020;06:00;23.3;95;0;7.6;0;;
16/04/2020;07:00;25.3;86;0;163.4;3540.03;;
16/04/2020;08:00;26.9;82;0;415.2;3600;;
16/04/2020;09:00;28.2;78;0;620.2;3600;;
16/04/2020;10:00;29.4;73;0;807.8;3600;;
16/04/2020;11:00;30.2;71;0;887.3;3600;;
16/04/2020;12:00;30.7;69;0;823.1;3600;;
16/04/2020;13:00;31.1;68;0.1;765.8;3600;;
16/04/2020;14:00;30.6;71;0.1;630.2;3600;;
16/04/2020;15:00;28.3;79;4.5;368;3600;;
16/04/2020;16:00;28.1;81;0;144.1;2535.26;;
16/04/2020;17:00;28;83;0;79.5;3600;;
16/04/2020;18:00;26.6;90;0;0;0;;
16/04/2020;19:00;26.5;87;0;0;0;;
16/04/2020;20:00;26.7;86;0;0;0;;
16/04/2020;21:00;26.3;88;0;0;0;;
16/04/2020;22:00;25.7;92;0;0;0;;
16/04/2020;23:00;25.2;94;0;0;0;;
17/04/2020;00:00;24.8;94;0;0;0;;
17/04/2020;01:00;25;90;0;0;0;;
17/04/2020;02:00;25;90;0;0;0;;
17/04/2020;03:00;24.6;95;0;0;0;;
17/04/2020;04:00;24.6;94;0;0;0;;
17/04/2020;05:00;23.6;98;0;0;0;;
17/04/2020;06:00;24.1;97;0;5.1;0;;
17/04/2020;07:00;25.8;88;0;111.1;0;;
17/04/2020;08:00;27.1;83;0;412.7;3600;;
17/04/2020;09:00;28.5;77;0;630.4;3600;;
17/04/2020;10:00;29.9;70;0;795.9;3600;;
17/04/2020;11:00;30.7;71;0;863.4;3600;;
17/04/2020;12:00;28.9;77;4;775.1;3600;;
17/04/2020;13:00;27.3;83;5.3;545.1;3600;;
17/04/2020;14:00;27.3;84;0.2;196.5;38.73;;
17/04/2020;15:00;27.4;84;0.4;195.2;1836.28;;
17/04/2020;16:00;26.4;90;3;58.8;0;;
17/04/2020;17:00;26;93;1.4;18.3;0;;
17/04/2020;18:00;25.6;95;0.2;0;0;;
17/04/2020;19:00;25.1;96;0;0;0;;
17/04/2020;20:00;24.9;95;0;0;0;;
17/04/2020;21:00;24.7;95;0;0;0;;
17/04/2020;22:00;24.6;94;0;0;0;;
17/04/2020;23:00;24.5;93;0;0;0;;
18/04/2020;00:00;23.8;94;0;0;0;;
18/04/2020;01:00;23.7;92;0;0;0;;
18/04/2020;02:00;23.3;92;0;0;0;;
18/04/2020;03:00;23;94;0;0;0;;
18/04/2020;04:00;22.8;95;0;0;0;;
18/04/2020;05:00;23.3;92;0;0;0;;
18/04/2020;06:00;23.8;91;0;10.1;0;;
18/04/2020;07:00;25.6;85;0;209;3541.85;;
18/04/2020;08:00;26.9;81;0;446.5;3600;;
18/04/2020;09:00;28.1;78;0;661.1;3600;;
18/04/2020;10:00;29.4;73;0;818.4;3600;;
18/04/2020;11:00;30;71;0;894.3;3600;;
18/04/2020;12:00;30.1;69;0.1;646.1;3600;;
18/04/2020;13:00;29;73;1;485.3;3195.26;;
18/04/2020;14:00;27;85;2.8;360.5;2827.46;;
18/04/2020;15:00;26.6;89;0.9;177.7;0;;
18/04/2020;16:00;26.1;89;1.1;84.2;0;;
18/04/2020;17:00;25.8;90;0.6;26;0;;
18/04/2020;18:00;25.1;96;0.1;0;0;;
18/04/2020;19:00;25.1;96;0;0;0;;
18/04/2020;20:00;24.9;96;0;0;0;;
18/04/2020;21:00;25.6;92;0;0;0;;
18/04/2020;22:00;25.6;92;0;0;0;;
18/04/2020;23:00;24.4;97;0.5;0;0;;
19/04/2020;00:00;24.2;97;0.1;0;0;;
19/04/2020;01:00;23.8;98;0;0;0;;
19/04/2020;02:00;23.3;98;0;0;0;;
19/04/2020;03:00;23.9;95;0;0;0;;
19/04/2020;04:00;23.5;98;0;0;0;;
19/04/2020;05:00;23.4;98;0;0;0;;
19/04/2020;06:00;23.7;95;0;7.6;0;;
19/04/2020;07:00;25.2;91;0;194.2;3542.1;;
19/04/2020;08:00;26.7;85;0;420.1;3600;;
19/04/2020;09:00;28.1;79;0;640.5;3600;;
19/04/2020;10:00;29.3;75;0;801.1;3600;;
19/04/2020;11:00;30.2;70;0.1;864.2;3600;;
19/04/2020;12:00;30.6;69;0;814.8;3600;;
19/04/2020;13:00;30.5;69;0.1;625.8;3600;;
19/04/2020;14:00;30.3;71;0.2;554;3600;;
19/04/2020;15:00;29.9;70;0.7;356.2;3600;;
19/04/2020;16:00;28.8;78;0;169;3337.9;;
19/04/2020;17:00;27.8;85;0.7;41.8;0;;
19/04/2020;18:00;26.4;91;0.7;0;0;;
19/04/2020;19:00;26.2;92;0;0;0;;
19/04/2020;20:00;27.3;84;0;0;0;;
19/04/2020;21:00;26.1;92;0;0;0;;
19/04/2020;22:00;25.9;91;0;0;0;;
19/04/2020;23:00;25.2;94;0;0;0;;
20/04/2020;00:00;25.3;93;0;0;0;;
20/04/2020;01:00;25.8;90;0;0;0;;
20/04/2020;02:00;24.4;95;0;0;0;;
20/04/2020;03:00;24.4;96;0.2;0;0;;
20/04/2020;04:00;23.9;96;0.4;0;0;;
20/04/2020;05:00;23.9;97;0;0;0;;
20/04/2020;06:00;23.7;98;0;5.1;0;;
20/04/2020;07:00;25.5;93;0;91.4;497.16;;
20/04/2020;08:00;27;86;0;306;3600;;
20/04/2020;09:00;28.1;82;0;512.8;3600;;
20/04/2020;10:00;29.2;79;0.1;723.4;3600;;
20/04/2020;11:00;30;78;0.1;801;3600;;
20/04/2020;12:00;30;80;0.3;688.9;3600;;
20/04/2020;13:00;30;80;0.2;597.7;3600;;
20/04/2020;14:00;29.7;79;0.2;557.6;3600;;
20/04/2020;15:00;27.8;83;3.3;247.7;501.12;;
20/04/2020;16:00;27;88;0.2;86.3;0;;
20/04/2020;17:00;26.8;88;0;46.2;0;;
20/04/2020;18:00;26.3;91;0;0;0;;
20/04/2020;19:00;25.9;94;0;0;0;;
20/04/2020;20:00;26.7;89;0;0;0;;
20/04/2020;21:00;26.1;93;0;0;0;;
20/04/2020;22:00;26;93;0;0;0;;
20/04/2020;23:00;25.3;93;0.1;0;0;;
21/04/2020;00:00;25;92;0.2;0;0;;
21/04/2020;01:00;24.8;91;0.2;0;0;;
21/04/2020;02:00;24.8;94;0.9;0;0;;
21/04/2020;03:00;24.3;93;2.3;0;0;;
21/04/2020;04:00;24;94;0.9;0;0;;
21/04/2020;05:00;24.6;88;0;0;0;;
21/04/2020;06:00;24;94;0.1;7.6;0;;
21/04/2020;07:00;24.6;95;0.2;176.2;3541.15;;
21/04/2020;08:00;25.7;90;1.4;292.1;3600;;
21/04/2020;09:00;27.1;83;0;455.8;3600;;
21/04/2020;10:00;28.3;84;0.1;686.7;3600;;
21/04/2020;11:00;29.1;82;0.1;757.5;3600;;
21/04/2020;12:00;29.6;74;0;731.7;3600;;
21/04/2020;13:00;30.3;71;0;732.4;3600;;
21/04/2020;14:00;30.4;70;0.1;557.4;3600;;
21/04/2020;15:00;30.4;71;0.1;465;3600;;
21/04/2020;16:00;29.7;75;0.3;278;3600;;
21/04/2020;17:00;28.1;85;0.1;65.3;3600;;
21/04/2020;18:00;26.8;91;0;0;0;;
21/04/2020;19:00;26.5;91;0.4;0;0;;
21/04/2020;20:00;26.7;91;0.1;0;0;;
21/04/2020;21:00;26.1;94;0.5;0;0;;
21/04/2020;22:00;25.9;94;0.6;0;0;;
21/04/2020;23:00;25.5;93;0.3;0;0;;
22/04/2020;00:00;25.1;94;0.1;0;0;;
22/04/2020;01:00;24.3;96;0;0;0;;
22/04/2020;02:00;24.3;94;0;0;0;;
22/04/2020;03:00;24.7;91;0;0;0;;
22/04/2020;04:00;24.4;92;0;0;0;;
22/04/2020;05:00;23.5;95;0;0;0;;
22/04/2020;06:00;23.5;96;0;10.1;0;;
22/04/2020;07:00;26.1;89;0;208.9;3539.87;;
22/04/2020;08:00;27.7;84;0;440.1;3600;;
22/04/2020;09:00;29;77;0;646.1;3600;;
22/04/2020;10:00;30.4;69;0;785.8;3600;;
22/04/2020;11:00;31.4;62;0;881.6;3600;;
22/04/2020;12:00;31.9;60;0;886.4;3600;;
22/04/2020;13:00;31.7;60;0;774.6;3600;;
22/04/2020;14:00;31;64;0.1;623.6;3600;;
22/04/2020;15:00;30.2;69;0;446.6;3600;;
22/04/2020;16:00;29.2;77;0;245.4;3600;;
22/04/2020;17:00;28.4;83;0;65.9;3600;;
22/04/2020;18:00;27.4;87;0.1;0;0;;
22/04/2020;19:00;27.8;81;0;0;0;;
22/04/2020;20:00;26.9;88;0.1;0;0;;
22/04/2020;21:00;26.3;91;0.2;0;0;;
22/04/2020;22:00;25.9;95;0.1;0;0;;
22/04/2020;23:00;25.5;94;0.2;0;0;;
23/04/2020;00:00;25;97;0.1;0;0;;
23/04/2020;01:00;24.8;96;0;0;0;;
23/04/2020;02:00;24.5;95;0;0;0;;
23/04/2020;03:00;24.2;94;0;0;0;;
23/04/2020;04:00;24.3;92;0;0;0;;
23/04/2020;05:00;23.6;96;0;0;0;;
23/04/2020;06:00;24.1;96;0;10.2;0;;
23/04/2020;07:00;26.4;86;0;202.3;3538.01;;
23/04/2020;08:00;28.2;78;0;442.6;3600;;
23/04/2020;09:00;29.6;71;0;647.2;3600;;
23/04/2020;10:00;30.7;67;0;818.1;3600;;
23/04/2020;11:00;31.6;63;0;903.2;3600;;
23/04/2020;12:00;31.9;62;0.1;885.3;3600;;
23/04/2020;13:00;31.9;64;0.6;811;3600;;
23/04/2020;14:00;31.3;68;0.4;525;3600;;
23/04/2020;15:00;31.3;67;0;468.9;3600;;
23/04/2020;16:00;30.3;74;0;227.5;3600;;
23/04/2020;17:00;28.6;79;0;72.5;3600;;
23/04/2020;18:00;27.7;81;0.1;0;0;;
23/04/2020;19:00;27.4;87;1;0;0;;
23/04/2020;20:00;27.3;87;0.2;0;0;;
23/04/2020;21:00;26.5;89;0.2;0;0;;
23/04/2020;22:00;25.7;90;0.3;0;0;;
23/04/2020;23:00;25.1;90;0.6;0;0;;
24/04/2020;00:00;25;91;0.1;0;0;;
24/04/2020;01:00;25;90;0.1;0;0;;
24/04/2020;02:00;24.3;96;0.2;0;0;;
24/04/2020;03:00;24.3;95;0.2;0;0;;
24/04/2020;04:00;24.4;92;0.1;0;0;;
24/04/2020;05:00;24.4;90;0.7;0;0;;
24/04/2020;06:00;24.3;91;0.5;5.1;0;;
24/04/2020;07:00;25.4;87;0.1;93;810.22;;
24/04/2020;08:00;27.6;79;0;397.4;3600;;
24/04/2020;09:00;28.8;75;0;624.3;3600;;
24/04/2020;10:00;29.3;73;0;725.4;3600;;
24/04/2020;11:00;30.1;68;0;781.1;3600;;
24/04/2020;12:00;30.8;64;0.1;861.2;3600;;
24/04/2020;13:00;31.2;61;0;761.9;3600;;
24/04/2020;14:00;31.1;60;0;597.6;3600;;
24/04/2020;15:00;30;71;0;449.7;3600;;
24/04/2020;16:00;29.4;74;0;283.3;3600;;
24/04/2020;17:00;28.3;79;0;69.6;3600;;
24/04/2020;18:00;26.3;88;0;0;8.71;;
24/04/2020;19:00;25.7;89;0;0;0;;
24/04/2020;20:00;26.3;85;0;0;0;;
24/04/2020;21:00;25.6;89;0;0;0;;
24/04/2020;22:00;25.3;90;0;0;0;;
24/04/2020;23:00;24.7;92;0;0;0;;
25/04/2020;00:00;24.5;90;0;0;0;;
25/04/2020;01:00;25.4;83;0;0;0;;
25/04/2020;02:00;25.2;83;0;0;0;;
25/04/2020;03:00;23.5;91;0;0;0;;
25/04/2020;04:00;23.3;91;0;0;0;;
25/04/2020;05:00;23;91;0;0;0;;
25/04/2020;06:00;23;92;0;7.6;0;;
25/04/2020;07:00;25.4;85;0;191;3532.99;;
25/04/2020;08:00;27.2;79;0;415;3600;;
25/04/2020;09:00;28.3;77;0;600.4;3600;;
25/04/2020;10:00;29.5;71;0.1;740.4;3600;;
25/04/2020;11:00;30.4;66;0.1;765.5;3600;;
25/04/2020;12:00;30.7;65;0.1;688.5;3600;;
25/04/2020;13:00;30.7;67;0;683.9;3600;;
25/04/2020;14:00;28.7;79;2.4;611.3;3600;;
25/04/2020;15:00;28.5;79;0.1;329.3;3600;;
25/04/2020;16:00;27.9;82;1;163.4;1503.27;;
25/04/2020;17:00;26.7;89;3;30.4;0;;
25/04/2020;18:00;26.3;93;0.2;0;0;;
25/04/2020;19:00;26.9;88;0.1;0;0;;
25/04/2020;20:00;25.9;94;0;0;0;;
25/04/2020;21:00;26.2;92;0;0;0;;
25/04/2020;22:00;25.8;93;0.1;0;0;;
25/04/2020;23:00;25.3;93;0.1;0;0;;
26/04/2020;00:00;25.6;90;0;0;0;;
26/04/2020;01:00;25.8;88;0;0;0;;
26/04/2020;02:00;25.5;89;0;0;0;;
26/04/2020;03:00;25;93;0;0;0;;
26/04/2020;04:00;24;98;0;0;0;;
26/04/2020;05:00;23.8;98;0;0;0;;
26/04/2020;06:00;24.2;97;0;5.1;0;;
26/04/2020;07:00;26;91;0;161.6;3529.95;;
26/04/2020;08:00;27.5;85;0;406.2;3600;;
26/04/2020;09:00;28.8;79;0.2;624.3;3600;;
26/04/2020;10:00;29.7;76;0.1;725.3;3600;;
26/04/2020;11:00;30.2;73;0;771.7;3600;;
26/04/2020;12:00;30.3;74;0;654.5;3600;;
26/04/2020;13:00;29.5;73;0.1;440.5;2690.94;;
26/04/2020;14:00;29.3;73;0.1;309.2;1044.29;;
26/04/2020;15:00;28.6;76;0.4;333.5;3600;;
26/04/2020;16:00;28;80;0.1;107.3;0;;
26/04/2020;17:00;27.3;86;0.1;43.5;0;;
26/04/2020;18:00;26.1;92;0;0;0;;
26/04/2020;19:00;26.7;88;0;0;0;;
26/04/2020;20:00;26;90;0;0;0;;
26/04/2020;21:00;25.9;86;0;0;0;;
26/04/2020;22:00;25.6;87;0;0;0;;
26/04/2020;23:00;24.9;92;0;0;0;;
27/04/2020;00:00;25.1;91;0;0;0;;
27/04/2020;01:00;25;90;0;0;0;;
27/04/2020;02:00;25.2;88;0;0;0;;
27/04/2020;03:00;24.9;89;0;0;0;;
27/04/2020;04:00;24.3;92;0;0;0;;
27/04/2020;05:00;23.7;94;0;0;0;;
27/04/2020;06:00;24.4;91;0;7.6;0;;
27/04/2020;07:00;26.1;85;0;173.1;3526.56;;
27/04/2020;08:00;27.4;82;0;406.2;3600;;
27/04/2020;09:00;28.6;80;0;600.4;3600;;
27/04/2020;10:00;29.6;76;0;731.7;3600;;
27/04/2020;11:00;30.5;71;0;852.3;3600;;
27/04/2020;12:00;31.1;69;0;806.1;3600;;
27/04/2020;13:00;28.1;79;5.2;509.6;3600;;
27/04/2020;14:00;27.8;81;1.8;335.9;2940.89;;
27/04/2020;15:00;27.6;84;0.4;255.7;3600;;
27/04/2020;16:00;27.2;85;0.8;105.6;2171.43;;
27/04/2020;17:00;27.2;86;0.5;53.6;3600;;
27/04/2020;18:00;26.1;92;1.9;0;0;;
27/04/2020;19:00;25.8;92;0.1;0;0;;
27/04/2020;20:00;25.3;95;0;0;0;;
27/04/2020;21:00;25;94;0;0;0;;
27/04/2020;22:00;25;92;0;0;0;;
27/04/2020;23:00;25.6;87;0;0;0;;
28/04/2020;00:00;24.2;92;0;0;0;;
28/04/2020;01:00;24;92;0;0;0;;
28/04/2020;02:00;23.5;94;0;0;0;;
28/04/2020;03:00;22.9;96;0;0;0;;
28/04/2020;04:00;22.9;95;0;0;0;;
28/04/2020;05:00;23.3;95;0.3;0;0;;
28/04/2020;06:00;23.5;95;0.4;7.6;0;;
28/04/2020;07:00;25.2;92;0;166.6;3522.8;;
28/04/2020;08:00;26.6;85;0;338.5;3600;;
28/04/2020;09:00;27.7;85;0;541.1;3600;;
28/04/2020;10:00;28.7;84;0.1;663.8;3600;;
28/04/2020;11:00;30;72;0.1;791.2;3600;;
28/04/2020;12:00;29.2;73;0.1;535.7;3600;;
28/04/2020;13:00;27.8;80;0.5;324;305.8;;
28/04/2020;14:00;28.2;80;0.1;381.8;3473.56;;
28/04/2020;15:00;28.3;78;0.1;272.8;1468.95;;
28/04/2020;16:00;26.2;85;1.6;118.5;0;;
28/04/2020;17:00;26;87;0.2;48.9;2359.03;;
28/04/2020;18:00;24.7;95;0;0;0;;
28/04/2020;19:00;24.9;94;0;0;0;;
28/04/2020;20:00;24.8;94;0;0;0;;
28/04/2020;21:00;24.7;94;0;0;0;;
28/04/2020;22:00;24;95;0;0;0;;
28/04/2020;23:00;23.6;95;0;0;0;;
29/04/2020;00:00;23.9;93;0;0;0;;
29/04/2020;01:00;24.6;88;0;0;0;;
29/04/2020;02:00;24.4;89;0;0;0;;
29/04/2020;03:00;24.3;90;0;0;0;;
29/04/2020;04:00;23.9;92;0;0;0;;
29/04/2020;05:00;23.8;92;0;0;0;;
29/04/2020;06:00;23.1;96;0;7.7;0;;
29/04/2020;07:00;25.4;89;0;168.3;3518.67;;
29/04/2020;08:00;27.2;81;0;426.3;3600;;
